scrubbed_genus,scrubbed_species_binomial,latitude,longitude,extant_of_fossil,date_collected,datasource,dataset,dataowner,custodial_institution_codes,collection_code,datasource_id,is_new_world,on map coded,gbifID(OnlyRecordedForC.pechuelii)
Paullinia,Paullinia serjaniifolia,10.68,-83.63,extant,1/16/86,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia serjaniifolia,10.68,-83.63,extant,3/16/87,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pterocarpa,10.68,-83.63,extant,3/15/87,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.7177778,-83.6169445,extant,12/8/08,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.71778,-83.61694,extant,12/8/08,NY,NY,NY,NY,Herbarium,104,1,NA,
Paullinia,Paullinia bracteosa,8.7178,-83.6169,extant,12/8/08,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia pinnata,10.8,-83.61666,extant,9/21/86,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia rugosa,8.694444,-83.608333,extant,8/21/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Paullinia,Paullinia bracteosa,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Paullinia,Paullinia cururu,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Paullinia,Paullinia costata,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Paullinia,Paullinia bracteosa,8.5,-83.607,extant,NA,SALVIAS,Gentry Transect Dataset,James S. MIller,NA,NA,14,1,NA,
Paullinia,Paullinia faginea,8.73,-83.6,extant,3/28/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pinnata,12.9,-83.6,extant,4/10/49,MO,NA,NA,NA,NA,280,1,NA,
Paullinia,Paullinia tetragona,8.733333,-83.6,extant,3/30/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia mallophylla,8.74,-83.6,extant,11/24/93,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia bracteosa,8.4833333,-83.6,extant,6/15/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia rugosa,8.69,-83.6,extant,8/21/91,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.483333,-83.6,extant,7/10/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.481076,-83.595012,extant,1/16/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.481076,-83.595012,extant,1/16/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia fuscescens,8.481076,-83.595012,extant,1/16/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.481076,-83.595012,extant,1/16/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.481076,-83.595012,extant,1/16/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.477778,-83.594444,extant,7/31/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia ingaefolia,8.477778,-83.594444,extant,12/29/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.477778,-83.594444,extant,7/31/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.477778,-83.594444,extant,7/31/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia ingaefolia,8.477778,-83.594444,extant,12/29/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia ingaefolia,9.397222,-83.594444,extant,2/15/96,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia trisulca,8.475,-83.592,extant,1/31/88,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia bracteosa,8.5,-83.591667,extant,8/13/84,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.480556,-83.591667,extant,2/14/95,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia costata,8.5,-83.591667,extant,8/13/84,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia cururu,8.480556,-83.591667,extant,9/19/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia pinnata,10.79444,-83.59166,extant,9/12/86,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia rugosa,8.697222,-83.590278,extant,9/4/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.697222,-83.590278,extant,9/4/97,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia cururu,8.48,-83.59,extant,9/19/94,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia dasystachya,8.48,-83.59,extant,2/14/95,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia grandifolia,9.39,-83.59,extant,2/15/96,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia trisulca,8.48,-83.59,extant,1/16/97,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia cururu,8.47,-83.59,extant,5/7/86,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pinnata,10.79,-83.59,extant,9/12/86,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia bracteosa,8.466667,-83.583338,extant,6/27/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.466667,-83.583338,extant,6/29/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia cururu,8.466667,-83.583338,extant,10/12/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.466667,-83.583338,extant,8/6/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia fraxinifolia,8.466667,-83.583338,extant,10/26/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.466667,-83.583335,extant,6/15/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,8.466667,-83.583335,extant,6/28/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.466667,-83.583335,extant,6/28/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,8.466667,-83.583335,extant,9/1/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.466667,-83.583335,extant,1/31/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia faginea,9.8666667,-83.5833333,extant,9/8/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia mallophylla,8.466667,-83.583333,extant,9/6/89,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,8.466667,-83.583333,extant,2/4/89,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia capreolata,9.866667,-83.583333,extant,9/8/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia cururu,8.5,-83.58333,extant,8/13/84,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia costata,8.5,-83.58333,extant,8/14/84,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.5,-83.58333,extant,8/13/84,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.46666,-83.58333,extant,9/1/90,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.46,-83.58,extant,6/28/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia dodgei,8.46,-83.58,extant,10/26/90,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia mallophylla,8.46,-83.58,extant,9/6/89,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia dasystachya,8.46,-83.58,extant,6/15/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia trisulca,8.46,-83.58,extant,1/16/97,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Paullinia,Paullinia rugosa,8.46,-83.58,extant,6/28/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia rugosa,8.46,-83.58,extant,6/28/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.46,-83.58,extant,2/4/89,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia cururu,8.46,-83.58,extant,9/19/94,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.46,-83.58,extant,2/4/89,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia dasystachya,8.46,-83.58,extant,2/14/95,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.46,-83.58,extant,6/28/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia dasystachya,8.46,-83.58,extant,6/28/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia clavigera,8.7,-83.57,extant,10/1/90,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia trisulca,8.7,-83.5667,extant,7/11/91,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia tetragona,8.7,-83.566667,extant,7/11/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,10.466667,-83.566667,extant,3/15/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia bracteosa,8.7,-83.566667,extant,10/1/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia trisulca,8.7,-83.56666,extant,7/11/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia alata,8.6861,-83.5639,extant,9/30/92,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia alata,8.6861,-83.5639,extant,9/30/92,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia alata,8.686111,-83.563889,extant,9/30/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia ingaefolia,8.744444,-83.563889,extant,11/9/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,8.705556,-83.561111,extant,11/9/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,10.02583,-83.56083,extant,7/16/76,MO,"DUKE, MO","DUKE, MO","DUKE, MO",NA,280,1,NA,
Paullinia,Paullinia trisulca,8.7,-83.56,extant,6/11/91,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia ingifolia,8.74,-83.56,extant,11/9/90,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,10.46,-83.56,extant,3/15/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia bracteosa,10.46,-83.56,extant,3/15/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia clavigera,8.7,-83.56,extant,11/9/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia alata,8.68,-83.56,extant,9/30/92,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia alata,8.68,-83.56,extant,9/30/92,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia trisulca,8.45,-83.55,extant,1/31/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia trisulca,8.69,-83.55,extant,3/30/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.45,-83.55,extant,6/27/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia trisulca,8.45,-83.55,extant,1/31/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia rugosa,8.45,-83.55,extant,8/6/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia rugosa,8.45,-83.55,extant,6/29/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia bracteosa,8.45,-83.55,extant,6/27/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia fournieri,8.680556,-83.545833,extant,11/16/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.683333,-83.541667,extant,8/16/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,8.68,-83.54,extant,8/16/92,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia fournieri,8.68,-83.54,extant,11/16/93,MO,CR,CR,CR,NA,280,1,NA,
Paullinia,Paullinia clavigera,8.973867,-83.535713,extant,8/16/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,8.973867,-83.535713,extant,8/16/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia grandifolia,10.495833,-83.533333,extant,6/10/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia ingifolia,10.49,-83.53,extant,6/10/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia rugosa,8.7,-83.53,extant,2/12/74,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pinnata,10.58,-83.53,extant,9/2/95,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia clavigera,10.5916666,-83.5283334,extant,9/16/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pinnata,10.59166,-83.52833,extant,9/16/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia capreolata,8.711111,-83.527778,extant,9/19/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.525,extant,8/5/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,8.7,-83.525,extant,8/10/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.7,-83.525,extant,9/12/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia tetragona,8.611111,-83.522223,extant,1/14/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia trisulca,8.6111111,-83.5222223,extant,1/14/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia fraxinifolia,8.711633,-83.521268,extant,6/17/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,8.7,-83.52,extant,8/10/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia dodgei,8.7167,-83.5167,extant,6/17/93,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia clathrata,8.7,-83.5167,extant,8/23/92,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia capreolata,8.7,-83.516668,extant,8/23/92,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia fuscescens,8.7,-83.516668,extant,1/9/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,8.683333,-83.516667,extant,9/1/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia granatensis,10.366667,-83.516667,extant,12/4/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,8.566667,-83.516667,extant,6/7/94,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.683333,-83.516667,extant,9/4/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia mallophylla,8.566667,-83.516667,extant,12/27/93,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,10.366667,-83.516667,extant,4/12/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia serjaniifolia,10.3666667,-83.5166667,extant,4/12/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia granatensis,10.36,-83.51,extant,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia mallophylla,8.56,-83.51,extant,12/27/93,MO,CR,CR,CR,NA,280,1,NA,
Paullinia,Paullinia grandifolia,8.56,-83.51,extant,1/12/94,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia granatensis,10.36,-83.51,extant,12/4/88,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia capreolata,8.7,-83.51,extant,8/18/92,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.51,extant,6/4/68,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.51,extant,2/6/74,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia dasystachya,8.68,-83.51,extant,9/4/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia dasystachya,8.68,-83.51,extant,9/4/90,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia bracteosa,8.7,-83.51,extant,2/11/74,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia fuscescens,8.7,-83.51,extant,1/9/94,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.51,extant,2/10/74,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.51,extant,3/24/73,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia mallophylla,8.56,-83.51,extant,NA,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia serjaniifolia,8.7,-83.51,extant,3/24/73,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia serjaniifolia,8.68,-83.51,extant,9/1/90,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia rugosa,9.0238523,-83.50885,extant,8/17/05,MO,NA,NA,NA,NA,280,1,NA,
Paullinia,Paullinia talamancensis,9.023852,-83.508846,extant,8/17/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,9.023852,-83.508846,extant,8/17/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,9.023852,-83.508846,extant,8/17/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia rugosa,9.023852,-83.508846,extant,8/17/05,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia dasystachya,8.6791667,-83.5077778,extant,5/19/00,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia capreolata,8.679075,-83.507651,extant,5/19/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia capreolata,8.679075,-83.507651,extant,5/19/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia capreolata,8.679075,-83.507651,extant,5/19/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia capreolata,8.679075,-83.507651,extant,5/19/00,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,10.5338889,-83.5072222,extant,7/4/90,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pterocarpa,10.533889,-83.507222,extant,7/28/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,10.533889,-83.507222,extant,7/4/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia pterocarpa,10.53388,-83.50722,extant,7/28/90,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia pinnata,10.5339,-83.5072,extant,7/4/90,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia venusta,8.6717,-83.5047,extant,7/1/08,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia subnuda,10.536111,-83.502778,extant,9/5/91,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,10.536111,-83.501389,extant,9/17/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia pinnata,10.536111,-83.501389,extant,9/17/90,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia clavigera,10.5361111,-83.5013889,extant,9/17/90,MO,"INB, MO","INB, MO","INB, MO",NA,280,1,NA,
Paullinia,Paullinia pinnata,10.53,-83.5,extant,9/17/90,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pinnata,10.533333,-83.5,extant,7/11/88,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Paullinia,Paullinia pinnata,10.51,-83.5,extant,11/24/87,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia pinnata,10.53,-83.5,extant,6/4/90,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pinnata,10.51,-83.5,extant,11/30/87,MO,"CR, MO","CR, MO","CR, MO",NA,280,1,NA,
Paullinia,Paullinia pinnata,10.533333,-83.5,extant,7/11/88,GBIF,INBio,INBio,INBio,Plantae,2454,1,NA,
Paullinia,Paullinia pinnata,10.51,-83.5,extant,11/30/87,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia fraxinifolia,8.7,-83.5,extant,7/23/74,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pinnata,10.51,-83.5,extant,11/24/87,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pinnata,10.53,-83.5,extant,7/11/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia subnuda,10.53,-83.5,extant,9/5/91,MO,CR,CR,CR,NA,280,1,NA,
Paullinia,Paullinia trisulca,10.53,-83.5,extant,7/28/90,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia pinnata,10.53,-83.5,extant,7/11/88,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
Paullinia,Paullinia austin-smithii,10.51,-83.5,extant,1/23/97,GBIF,Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),1762,1,NA,
